comparison,treat1,treat2,TE_direct,seTE_direct,lower_direct,upper_direct,statistic_direct,p_direct,n_direct,Q_direct,tau2_direct,tau_direct,I2_direct,TE_indirect,seTE_indirect,lower_indirect,upper_indirect,statistic_indirect,p_indirect,TE_network,seTE_network,lower_network,upper_network,statistic_network,p_network,TE_difference,seTE_difference,lower_diff,upper_diff,statistic_diff,p_inconsistency,z_score,inconsistent
Acupuncture + AD:Exercise individual + AD,Acupuncture + AD,Exercise individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2985318037097544,0.5292966391491186,-1.33593415358012,0.7388705461606111,-0.564016057592327,0.5727432040374594,-0.2985318037097544,0.5292966391491186,-1.33593415358012,0.7388705461606111,-0.564016057592327,0.5727432040374594,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Interpersonal psychotherapy (IPT) individual,Acupuncture + AD,Interpersonal psychotherapy (IPT) individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.192734570886366,0.4130367236470768,-2.0022716735270594,-0.38319746824567236,-2.8877203953068094,0.003880446458702266,-1.192734570886366,0.4130367236470768,-2.0022716735270594,-0.38319746824567236,-2.8877203953068094,0.003880446458702266,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Interpersonal psychotherapy (IPT) individual + AD,Acupuncture + AD,Interpersonal psychotherapy (IPT) individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9379901126262831,0.45749888484701456,-1.834671449893669,-0.04130877535889721,-2.0502566097837427,0.040339396378271435,-0.9379901126262831,0.45749888484701456,-1.834671449893669,-0.04130877535889721,-2.0502566097837427,0.040339396378271435,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Interpersonal psychotherapy (IPT) individual + placebo,Acupuncture + AD,Interpersonal psychotherapy (IPT) individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2339519075163525,0.5003381084853318,-2.2145965802404968,-0.25330723479220807,-2.466236104325297,0.013654129924670534,-1.2339519075163525,0.5003381084853318,-2.2145965802404968,-0.25330723479220807,-2.466236104325297,0.013654129924670534,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Light therapy,Acupuncture + AD,Light therapy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8788080237514126,0.5883606395624372,-2.0319736872147414,0.27435763971191607,-1.4936553614548054,0.13526572144731785,-0.8788080237514126,0.5883606395624372,-2.0319736872147414,0.27435763971191607,-1.4936553614548054,0.13526572144731785,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Light therapy + AD,Acupuncture + AD,Light therapy + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5426217096649775,0.489095790761514,-1.5012318445476827,0.41598842521772783,-1.109438518822917,0.2672410532904008,-0.5426217096649775,0.489095790761514,-1.5012318445476827,0.41598842521772783,-1.109438518822917,0.2672410532904008,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Mindfulness or meditation group,Acupuncture + AD,Mindfulness or meditation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.497057311623179,0.9304556727523795,0.6733977038175292,4.320716919428829,2.683692931052414,0.007281394949987028,2.497057311623179,0.9304556727523795,0.6733977038175292,4.320716919428829,2.683692931052414,0.007281394949987028,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Mirtazapine,Acupuncture + AD,Mirtazapine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05342020016144,0.282432443473725,-1.6069776174355854,-0.49986278288729447,-3.729813003085252,1.9162193076872875e-4,-1.05342020016144,0.282432443473725,-1.6069776174355854,-0.49986278288729447,-3.729813003085252,1.9162193076872875e-4,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Music therapy group,Acupuncture + AD,Music therapy group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9718176918031594,0.7898017350537344,-2.5198006474357246,0.5761652638294057,-1.2304577828472882,0.21852572678538418,-0.9718176918031594,0.7898017350537344,-2.5198006474357246,0.5761652638294057,-1.2304577828472882,0.21852572678538418,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:No treatment,Acupuncture + AD,No treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6340198202432492,0.3446643498844624,-2.3095495327717073,-0.9584901077147912,-4.740901752069808,2.1276909704760897e-6,-1.6340198202432492,0.3446643498844624,-2.3095495327717073,-0.9584901077147912,-4.740901752069808,2.1276909704760897e-6,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Peer support group,Acupuncture + AD,Peer support group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39167884089607563,0.715826439259412,-1.7946728810260715,1.0113151992339202,-0.547170123111551,0.5842618600459677,-0.39167884089607563,0.715826439259412,-1.7946728810260715,1.0113151992339202,-0.547170123111551,0.5842618600459677,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Peer support group + AD,Acupuncture + AD,Peer support group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2707401192855343,0.7150628939978354,-1.6722376382022737,1.130757399631205,-0.37862420432957594,0.7049669456360272,-0.2707401192855343,0.7150628939978354,-1.6722376382022737,1.130757399631205,-0.37862420432957594,0.7049669456360272,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Placebo,Acupuncture + AD,Placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7488128707126616,0.25828393693316176,-2.2550400848868732,-1.2425856565384499,-6.770892884311331,1.2799001216148658e-11,-1.7488128707126616,0.25828393693316176,-2.2550400848868732,-1.2425856565384499,-6.770892884311331,1.2799001216148658e-11,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Problem solving group,Acupuncture + AD,Problem solving group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2465175276821387,0.6627986489540061,-0.05254395326951933,2.545579008633797,1.8806880938114872,0.060014360227984745,1.2465175276821387,0.6627986489540061,-0.05254395326951933,2.545579008633797,1.8806880938114872,0.060014360227984745,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Problem solving individual,Acupuncture + AD,Problem solving individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7722681060686631,0.4165376067391866,-1.5886668134839772,0.04413060134665092,-1.8540177251083496,0.06373662417537448,-0.7722681060686631,0.4165376067391866,-1.5886668134839772,0.04413060134665092,-1.8540177251083496,0.06373662417537448,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Psychoeducation group,Acupuncture + AD,Psychoeducation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3984571156125365,0.7127628286838135,-1.795446589351703,0.9985323581266301,-0.5590318400137766,0.5761399904165373,-0.3984571156125365,0.7127628286838135,-1.795446589351703,0.9985323581266301,-0.5590318400137766,0.5761399904165373,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Psychoeducation group + AD,Acupuncture + AD,Psychoeducation group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.290437545109877,0.6602399550953432,-2.5844840782510916,0.00360898803133769,-1.954497808184797,0.050642373821490755,-1.290437545109877,0.6602399550953432,-2.5844840782510916,0.00360898803133769,-1.954497808184797,0.050642373821490755,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Relaxation individual + AD,Acupuncture + AD,Relaxation individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9605501965045171,0.6718592246729068,-2.2773700795444185,0.3562696865353845,-1.4296896749049757,0.15280610496374705,-0.9605501965045171,0.6718592246729068,-2.2773700795444185,0.3562696865353845,-1.4296896749049757,0.15280610496374705,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Relaxation individual + placebo,Acupuncture + AD,Relaxation individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.592977698108974,0.6640580919070902,-2.89450764188926,-0.2914477543286884,-2.3988529279631923,0.016446518900551516,-1.592977698108974,0.6640580919070902,-2.89450764188926,-0.2914477543286884,-2.3988529279631923,0.016446518900551516,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Self-help,Acupuncture + AD,Self-help,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0991033354298767,0.3801986770128029,-1.8442790493447467,-0.3539276215150067,-2.8908657548875825,0.0038418219144382595,-1.0991033354298767,0.3801986770128029,-1.8442790493447467,-0.3539276215150067,-2.8908657548875825,0.0038418219144382595,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Self-help with support,Acupuncture + AD,Self-help with support,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1198350980957317,0.3762535793539047,-1.857278562683668,-0.38239163350779537,-2.976277594537946,0.0029177062687328094,-1.1198350980957317,0.3762535793539047,-1.857278562683668,-0.38239163350779537,-2.976277594537946,0.0029177062687328094,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Sham acupuncture,Acupuncture + AD,Sham acupuncture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5981595198023206,0.4627802700893943,-2.505192181933252,-0.6911268576713891,-3.4533873267622397,5.535935119037526e-4,-1.5981595198023206,0.4627802700893943,-2.505192181933252,-0.6911268576713891,-3.4533873267622397,5.535935119037526e-4,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Short-term psychodynamic psychotherapies individual,Acupuncture + AD,Short-term psychodynamic psychotherapies individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0390425919958015,0.4221009168915697,-1.8663451869446126,-0.21173999704699054,-2.461597571612746,0.013831976896311203,-1.0390425919958015,0.4221009168915697,-1.8663451869446126,-0.21173999704699054,-2.461597571612746,0.013831976896311203,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Short-term psychodynamic psychotherapies individual + AD,Acupuncture + AD,Short-term psychodynamic psychotherapies individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2468043643122053,0.6512139283630026,-2.523160210134537,0.02955148151012632,-1.914584915968207,0.055545460309312726,-1.2468043643122053,0.6512139283630026,-2.523160210134537,0.02955148151012632,-1.914584915968207,0.055545460309312726,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:SNRIs,Acupuncture + AD,SNRIs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.037487986204166,0.2632071637974087,-1.5533645477200215,-0.5216114246883102,-3.9417163698580913,8.090060904272051e-5,-1.037487986204166,0.2632071637974087,-1.5533645477200215,-0.5216114246883102,-3.9417163698580913,8.090060904272051e-5,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:SSRIs,Acupuncture + AD,SSRIs,-1.2270025194784024,0.25202827927673116,-1.7209688699463979,-0.733036169010407,-4.868511275796688,1.124421079369731e-6,NA,154.73628668806023,1.3008012895568704,1.140526759684695,0.9676869588445035,NA,NA,NA,NA,NA,NA,-1.227002519478404,0.2520282792767313,-1.7209688699463999,-0.7330361690104082,-4.868511275796691,1.1244210793697158e-6,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:TAU,Acupuncture + AD,TAU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.403440751495455,0.3741558945247512,-2.1367728293673345,-0.6701086736235756,-3.7509518680123706,1.7616451798937256e-4,-1.403440751495455,0.3741558945247512,-2.1367728293673345,-0.6701086736235756,-3.7509518680123706,1.7616451798937256e-4,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:TCAs,Acupuncture + AD,TCAs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1214704217893923,0.26272507941043377,-1.636402115269268,-0.6065387283095165,-4.268608175154117,1.9669643299859536e-5,-1.1214704217893923,0.26272507941043377,-1.636402115269268,-0.6065387283095165,-4.268608175154117,1.9669643299859536e-5,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Trazodone,Acupuncture + AD,Trazodone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3486513694638123,0.30654150886442555,-1.949461686604652,-0.7478410523229726,-4.399571772383628,1.0846470062713831e-5,-1.3486513694638123,0.30654150886442555,-1.949461686604652,-0.7478410523229726,-4.399571772383628,1.0846470062713831e-5,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Waitlist,Acupuncture + AD,Waitlist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.422528700390631,0.355712990069247,-3.119713349759409,-1.7253440510218532,-6.810346453524328,9.73639820831761e-12,-2.422528700390631,0.355712990069247,-3.119713349759409,-1.7253440510218532,-6.810346453524328,9.73639820831761e-12,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Yoga group,Acupuncture + AD,Yoga group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8643576168751022,0.5587695137385317,-1.9595257394615828,0.2308105057113785,-1.5468947314107873,0.12188863171919079,-0.8643576168751022,0.5587695137385317,-1.9595257394615828,0.2308105057113785,-1.5468947314107873,0.12188863171919079,NA,NA,NA,NA,NA,NA,NA,no data
Acupuncture + AD:Yoga group + AD,Acupuncture + AD,Yoga group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10918289231844458,0.7861472783244468,-1.4316374597416566,1.6500032443785457,0.1388835086361315,0.8895422028657396,0.10918289231844458,0.7861472783244468,-1.4316374597416566,1.6500032443785457,0.1388835086361315,0.8895422028657396,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Any psychotherapy,Any AD,Any psychotherapy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8146342647982046,0.585421893112,-1.9620400910589815,0.33277156146257236,-1.3915336518553343,0.16406366240347933,-0.8146342647982046,0.585421893112,-1.9620400910589815,0.33277156146257236,-1.3915336518553343,0.16406366240347933,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Attention placebo,Any AD,Attention placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.237823692296689,0.5549156347898265,-2.325438350942931,-0.15020903365044735,-2.230652039143775,0.02570418686485532,-1.237823692296689,0.5549156347898265,-2.325438350942931,-0.15020903365044735,-2.230652039143775,0.02570418686485532,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Behavioural therapies individual,Any AD,Behavioural therapies individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9816927985812205,0.4263383160014515,-1.8173005431735219,-0.14608505398891913,-2.3026145240435727,0.021300541240601663,-0.9816927985812205,0.4263383160014515,-1.8173005431735219,-0.14608505398891913,-2.3026145240435727,0.021300541240601663,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Behavioural therapies individual + AD,Any AD,Behavioural therapies individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0650514666562092,0.5807991808866237,-1.0732940101319373,1.2033969434443557,0.11200337190025708,0.9108207330061193,0.0650514666562092,0.5807991808866237,-1.0732940101319373,1.2033969434443557,0.11200337190025708,0.9108207330061193,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Cognitive and cognitive behavioural therapies group,Any AD,Cognitive and cognitive behavioural therapies group,-0.7098086401663444,0.5938090489035872,-1.8736529897113587,0.45403570937867,-1.1953483051107752,0.23195097407422208,NA,0,NA,NA,NA,0.7926839919274761,0.42310120271843216,-0.03657912721623113,1.6219471110711834,1.8735091907904502,0.06099810479551956,0.2867469891383676,0.34457904080370505,-0.38861552066425187,0.9621094989409871,0.8321660785564656,0.4053152079316104,-1.5024926320938206,0.7291253762567633,-2.9315521097712924,-0.0734331544163489,-2.0606780137147687,0.03933376853358028,-2.0606780137147687,YES
Any AD:Cognitive and cognitive behavioural therapies group + AD,Any AD,Cognitive and cognitive behavioural therapies group + AD,0.6643388106292215,0.4497844680540625,-0.21722254756224735,1.5459001688206904,1.477015899422677,0.139671375376536,NA,0.5282701097160398,0,0,0,NA,NA,NA,NA,NA,NA,0.6643388106292205,0.44978446805406247,-0.21722254756224824,1.5459001688206893,1.477015899422675,0.13967137537653654,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Cognitive and cognitive behavioural therapies individual,Any AD,Cognitive and cognitive behavioural therapies individual,-0.45220580773712277,0.3593552168555096,-1.1565290904305023,0.25211747495625686,-1.2583810851393504,0.20825396914796823,NA,11.389717508352694,0.26658637376754357,0.5163200303760678,0.8244030197822473,0.7743551804118147,0.3439252066178642,0.10027416206530437,1.448436198758325,2.2515220330221446,0.02435249299926686,0.18797255253256395,0.24846769322111883,-0.2990151775025758,0.6749602825677037,0.7565271367705803,0.44933320860442205,-1.2265609881489374,0.49741403239998255,-2.2014745770577426,-0.25164739924013235,-2.46587532368333,0.013667889891423484,-2.46587532368333,YES
Any AD:Cognitive and cognitive behavioural therapies individual + AD,Any AD,Cognitive and cognitive behavioural therapies individual + AD,4.715432013985494,0.8905124862656559,2.97005961312159,6.460804414849399,5.295189103703141,1.1889330999792254e-7,NA,0,NA,NA,NA,-0.02470047742302531,0.3693767430922691,-0.7486655906105767,0.6992646357645261,-0.06687068930285958,0.9466846473396915,0.6711289084677245,0.34118989146751366,0.0024090093022680614,1.3398488076331811,1.9670245961305861,0.04918037524594541,4.74013249140852,0.9640807365218393,2.8505689696368663,6.629696013180174,4.916738102775215,8.799815123043587e-7,4.916738102775215,YES
Any AD:Cognitive and cognitive behavioural therapies individual + placebo,Any AD,Cognitive and cognitive behavioural therapies individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6440454328089045,0.4960790326869951,-0.3282516047430739,1.6163424703608829,1.298271828423093,0.19419394338148294,0.6440454328089045,0.4960790326869951,-0.3282516047430739,1.6163424703608829,1.298271828423093,0.19419394338148294,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Counselling individual,Any AD,Counselling individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011440933845532797,0.36998176853702197,-0.7137100074234646,0.7365918751145302,0.030922966530952098,0.975330974036575,0.011440933845532797,0.36998176853702197,-0.7137100074234646,0.7365918751145302,0.030922966530952098,0.975330974036575,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Counselling individual + AD,Any AD,Counselling individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47237317873028406,0.6735418823106828,-1.7924910101385378,0.8477446526779697,-0.7013271054648296,0.48309890172839276,-0.47237317873028406,0.6735418823106828,-1.7924910101385378,0.8477446526779697,-0.7013271054648296,0.48309890172839276,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Counselling individual + placebo,Any AD,Counselling individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8161426861444987,0.9286924941884537,-2.636346527466541,1.0040611551775436,-0.8788083151869256,0.3795052169805471,-0.8161426861444987,0.9286924941884537,-2.636346527466541,1.0040611551775436,-0.8788083151869256,0.3795052169805471,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Exercise group,Any AD,Exercise group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23319630383460943,0.42556597054406453,-0.6008976714775903,1.067290279146809,0.5479674597489075,0.583714246511891,0.23319630383460943,0.42556597054406453,-0.6008976714775903,1.067290279146809,0.5479674597489075,0.583714246511891,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Exercise group + AD,Any AD,Exercise group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7806332792503845,0.6850663515782274,1.4379279031368049,4.123338655363964,4.0589254936320796,4.929903875959106e-5,2.7806332792503845,0.6850663515782274,1.4379279031368049,4.123338655363964,4.0589254936320796,4.929903875959106e-5,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Exercise individual,Any AD,Exercise individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08957172807526526,0.4197801462739107,-0.7331822400465553,0.9123256961970858,0.21337771419236873,0.8310323617403497,0.08957172807526526,0.4197801462739107,-0.7331822400465553,0.9123256961970858,0.21337771419236873,0.8310323617403497,NA,NA,NA,NA,NA,NA,NA,no data
Any AD:Exercise individual + AD,Any AD,Exercise individual + AD,1.8668786220394489,0.720402681207823,0.4549153125060261,3.2788419315728716,2.591437637224574,0.009557586237037096,NA,0,NA,NA,NA,-0.043868927420751935,0.6300435363259288,-1.2787315673118254,1.1909937124703214,-0.06962840643770692,0.9444894267366954,0.7842254463894314,0.47425681666355196,-0.14530083369374558,1.7137517264726083,1.6535881379766817,0.09821122448075051,1.9107475494602009,0.9570448687274292,0.034974075165576046,3.7865210237548257,1.9965078042797495,0.045878677127693605,1.9965078042797495,YES
