network_estimate_raw,direct_comparison_raw,contribution,estimate_norm,direct_norm,network_estimate,contribution_pct,rank
Mirtazapine:Peer support group + AD,Any AD:Cognitive and cognitive behavioural therapies individual,0.08342422420599185,Mirtazapine:Peersupportgroup+AD,AnyAD:Cognitiveandcognitivebehaviouraltherapiesindividual,Mirtazapine:Peer support group + AD,8.34242242059919,3
Mirtazapine:Peer support group + AD,Mirtazapine:TCAs,0.059253800027944906,Mirtazapine:Peersupportgroup+AD,Mirtazapine:TCAs,Mirtazapine:Peer support group + AD,5.925380002794494,4
Mirtazapine:Peer support group + AD,Any AD:Peer support group,0.04733788014519697,Mirtazapine:Peersupportgroup+AD,AnyAD:Peersupportgroup,Mirtazapine:Peer support group + AD,4.7337880145197,5
Mirtazapine:Peer support group + AD,Peer support group:Peer support group + AD,0.04733788014519697,Mirtazapine:Peersupportgroup+AD,Peersupportgroup:Peersupportgroup+AD,Mirtazapine:Peer support group + AD,4.7337880145197,6
Mirtazapine:Peer support group + AD,Cognitive and cognitive behavioural therapies individual:TCAs,0.03838298121623513,Mirtazapine:Peersupportgroup+AD,Cognitiveandcognitivebehaviouraltherapiesindividual:TCAs,Mirtazapine:Peer support group + AD,3.8382981216235152,7
Mirtazapine:Peer support group + AD,Mirtazapine:Placebo,0.0359234105509669,Mirtazapine:Peersupportgroup+AD,Mirtazapine:Placebo,Mirtazapine:Peer support group + AD,3.592341055096692,8
Mirtazapine:Peer support group + AD,Mirtazapine:SNRIs,0.029767408714301762,Mirtazapine:Peersupportgroup+AD,Mirtazapine:SNRIs,Mirtazapine:Peer support group + AD,2.976740871430178,9
Mirtazapine:Peer support group + AD,Any AD:Interpersonal psychotherapy (IPT) individual,0.02390781734205534,Mirtazapine:Peersupportgroup+AD,AnyAD:Interpersonalpsychotherapy(IPT)individual,Mirtazapine:Peer support group + AD,2.3907817342055355,10
Mirtazapine:Problem solving group,Problem solving group:Waitlist,0.20726137463919533,Mirtazapine:Problemsolvinggroup,Problemsolvinggroup:Waitlist,Mirtazapine:Problem solving group,20.726137463920118,1
Mirtazapine:Problem solving group,Mirtazapine:SSRIs,0.08865085108341808,Mirtazapine:Problemsolvinggroup,Mirtazapine:SSRIs,Mirtazapine:Problem solving group,8.86508510834206,2
Mirtazapine:Problem solving group,Mirtazapine:TCAs,0.05850159459291546,Mirtazapine:Problemsolvinggroup,Mirtazapine:TCAs,Mirtazapine:Problem solving group,5.850159459291711,3
Mirtazapine:Problem solving group,Cognitive and cognitive behavioural therapies individual:Waitlist,0.04759825234050157,Mirtazapine:Problemsolvinggroup,Cognitiveandcognitivebehaviouraltherapiesindividual:Waitlist,Mirtazapine:Problem solving group,4.759825234050291,4
Mirtazapine:Problem solving group,Mirtazapine:Placebo,0.038373657073907066,Mirtazapine:Problemsolvinggroup,Mirtazapine:Placebo,Mirtazapine:Problem solving group,3.837365707390815,5
Mirtazapine:Problem solving group,Cognitive and cognitive behavioural therapies individual:TCAs,0.03544467240582987,Mirtazapine:Problemsolvinggroup,Cognitiveandcognitivebehaviouraltherapiesindividual:TCAs,Mirtazapine:Problem solving group,3.5444672405830873,6
Mirtazapine:Problem solving group,Self-help:Waitlist,0.0343614029176033,Mirtazapine:Problemsolvinggroup,Self-help:Waitlist,Mirtazapine:Problem solving group,3.4361402917604265,7
Mirtazapine:Problem solving group,Self-help with support:Waitlist,0.03209263957325062,Mirtazapine:Problemsolvinggroup,Self-helpwithsupport:Waitlist,Mirtazapine:Problem solving group,3.2092639573251525,8
Mirtazapine:Problem solving group,Acupuncture:SSRIs,0.030157336230517785,Mirtazapine:Problemsolvinggroup,Acupuncture:SSRIs,Mirtazapine:Problem solving group,3.0157336230518634,9
Mirtazapine:Problem solving group,Problem solving individual:Waitlist,0.023891625781715862,Mirtazapine:Problemsolvinggroup,Problemsolvingindividual:Waitlist,Mirtazapine:Problem solving group,2.389162578171654,10
Mirtazapine:Problem solving individual,Mirtazapine:TCAs,0.10509066285208142,Mirtazapine:Problemsolvingindividual,Mirtazapine:TCAs,Mirtazapine:Problem solving individual,10.509066285208144,1
Mirtazapine:Problem solving individual,Mirtazapine:Placebo,0.09646076825026856,Mirtazapine:Problemsolvingindividual,Mirtazapine:Placebo,Mirtazapine:Problem solving individual,9.646076825026858,2
Mirtazapine:Problem solving individual,Problem solving individual:TCAs,0.09079773238923042,Mirtazapine:Problemsolvingindividual,Problemsolvingindividual:TCAs,Mirtazapine:Problem solving individual,9.079773238923044,3
Mirtazapine:Problem solving individual,Placebo:Problem solving individual,0.08867944799561307,Mirtazapine:Problemsolvingindividual,Placebo:Problemsolvingindividual,Mirtazapine:Problem solving individual,8.86794479956131,4
Mirtazapine:Problem solving individual,Mirtazapine:SSRIs,0.08639688263233651,Mirtazapine:Problemsolvingindividual,Mirtazapine:SSRIs,Mirtazapine:Problem solving individual,8.639688263233653,5
Mirtazapine:Problem solving individual,Counselling individual:Problem solving individual,0.06604403075687089,Mirtazapine:Problemsolvingindividual,Counsellingindividual:Problemsolvingindividual,Mirtazapine:Problem solving individual,6.60440307568709,6
Mirtazapine:Problem solving individual,Problem solving individual:Waitlist,0.051228578240431276,Mirtazapine:Problemsolvingindividual,Problemsolvingindividual:Waitlist,Mirtazapine:Problem solving individual,5.122857824043129,7
Mirtazapine:Problem solving individual,Cognitive and cognitive behavioural therapies individual:Counselling individual,0.02999792913264344,Mirtazapine:Problemsolvingindividual,Cognitiveandcognitivebehaviouraltherapiesindividual:Counsellingindividual,Mirtazapine:Problem solving individual,2.9997929132643444,8
Mirtazapine:Problem solving individual,Cognitive and cognitive behavioural therapies individual:TCAs,0.025342158990305886,Mirtazapine:Problemsolvingindividual,Cognitiveandcognitivebehaviouraltherapiesindividual:TCAs,Mirtazapine:Problem solving individual,2.534215899030589,9
Mirtazapine:Problem solving individual,Counselling individual:No treatment,0.020670562220295088,Mirtazapine:Problemsolvingindividual,Counsellingindividual:Notreatment,Mirtazapine:Problem solving individual,2.067056222029509,10
Mirtazapine:Psychoeducation group,No treatment:Psychoeducation group,0.23775627301006869,Mirtazapine:Psychoeducationgroup,Notreatment:Psychoeducationgroup,Mirtazapine:Psychoeducation group,23.775627301006875,1
Mirtazapine:Psychoeducation group,Mirtazapine:SSRIs,0.11642726194450137,Mirtazapine:Psychoeducationgroup,Mirtazapine:SSRIs,Mirtazapine:Psychoeducation group,11.642726194450141,2
Mirtazapine:Psychoeducation group,No treatment:SSRIs,0.071506639347412,Mirtazapine:Psychoeducationgroup,Notreatment:SSRIs,Mirtazapine:Psychoeducation group,7.150663934741202,3
Mirtazapine:Psychoeducation group,Cognitive and cognitive behavioural therapies individual:No treatment,0.06984253692952488,Mirtazapine:Psychoeducationgroup,Cognitiveandcognitivebehaviouraltherapiesindividual:Notreatment,Mirtazapine:Psychoeducation group,6.984253692952491,4
Mirtazapine:Psychoeducation group,Mirtazapine:TCAs,0.052740781090264366,Mirtazapine:Psychoeducationgroup,Mirtazapine:TCAs,Mirtazapine:Psychoeducation group,5.274078109026439,5
Mirtazapine:Psychoeducation group,Mirtazapine:Placebo,0.04352990119937754,Mirtazapine:Psychoeducationgroup,Mirtazapine:Placebo,Mirtazapine:Psychoeducation group,4.352990119937756,6
Mirtazapine:Psychoeducation group,Cognitive and cognitive behavioural therapies individual:TCAs,0.036738611688593596,Mirtazapine:Psychoeducationgroup,Cognitiveandcognitivebehaviouraltherapiesindividual:TCAs,Mirtazapine:Psychoeducation group,3.6738611688593608,7
Mirtazapine:Psychoeducation group,Mirtazapine:SNRIs,0.020413212560325095,Mirtazapine:Psychoeducationgroup,Mirtazapine:SNRIs,Mirtazapine:Psychoeducation group,2.0413212560325102,8
Mirtazapine:Psychoeducation group,Exercise individual:No treatment,0.019843241239927898,Mirtazapine:Psychoeducationgroup,Exerciseindividual:Notreatment,Mirtazapine:Psychoeducation group,1.9843241239927905,9
Mirtazapine:Psychoeducation group,Cognitive and cognitive behavioural therapies individual:SSRIs,0.018033631377714104,Mirtazapine:Psychoeducationgroup,Cognitiveandcognitivebehaviouraltherapiesindividual:SSRIs,Mirtazapine:Psychoeducation group,1.803363137771411,10
Mirtazapine:Psychoeducation group + AD,Any AD:Psychoeducation group + AD,0.12692946007641678,Mirtazapine:Psychoeducationgroup+AD,AnyAD:Psychoeducationgroup+AD,Mirtazapine:Psychoeducation group + AD,12.692946007641682,1
Mirtazapine:Psychoeducation group + AD,Interpersonal psychotherapy (IPT) individual + AD:Psychoeducation group + AD,0.10631981390907186,Mirtazapine:Psychoeducationgroup+AD,Interpersonalpsychotherapy(IPT)individual+AD:Psychoeducationgroup+AD,Mirtazapine:Psychoeducation group + AD,10.631981390907189,2
Mirtazapine:Psychoeducation group + AD,Mirtazapine:SSRIs,0.08766970414457573,Mirtazapine:Psychoeducationgroup+AD,Mirtazapine:SSRIs,Mirtazapine:Psychoeducation group + AD,8.766970414457576,3
Mirtazapine:Psychoeducation group + AD,Any AD:Cognitive and cognitive behavioural therapies individual,0.0660946523770513,Mirtazapine:Psychoeducationgroup+AD,AnyAD:Cognitiveandcognitivebehaviouraltherapiesindividual,Mirtazapine:Psychoeducation group + AD,6.609465237705131,4
Mirtazapine:Psychoeducation group + AD,Interpersonal psychotherapy (IPT) individual + AD:SNRIs,0.05989044991274291,Mirtazapine:Psychoeducationgroup+AD,Interpersonalpsychotherapy(IPT)individual+AD:SNRIs,Mirtazapine:Psychoeducation group + AD,5.989044991274293,5
Mirtazapine:Psychoeducation group + AD,Mirtazapine:TCAs,0.0587740496075752,Mirtazapine:Psychoeducationgroup+AD,Mirtazapine:TCAs,Mirtazapine:Psychoeducation group + AD,5.877404960757522,6
Mirtazapine:Psychoeducation group + AD,Mirtazapine:SNRIs,0.042695499781574185,Mirtazapine:Psychoeducationgroup+AD,Mirtazapine:SNRIs,Mirtazapine:Psychoeducation group + AD,4.26954997815742,7
Mirtazapine:Psychoeducation group + AD,Mirtazapine:Placebo,0.039756377912489795,Mirtazapine:Psychoeducationgroup+AD,Mirtazapine:Placebo,Mirtazapine:Psychoeducation group + AD,3.975637791248981,8
Mirtazapine:Psychoeducation group + AD,Cognitive and cognitive behavioural therapies individual:TCAs,0.031811131507466145,Mirtazapine:Psychoeducationgroup+AD,Cognitiveandcognitivebehaviouraltherapiesindividual:TCAs,Mirtazapine:Psychoeducation group + AD,3.1811131507466155,9
Mirtazapine:Psychoeducation group + AD,Interpersonal psychotherapy (IPT) individual + placebo:TCAs,0.01928932376684049,Mirtazapine:Psychoeducationgroup+AD,Interpersonalpsychotherapy(IPT)individual+placebo:TCAs,Mirtazapine:Psychoeducation group + AD,1.9289323766840498,10
Mirtazapine:Relaxation individual + AD,Placebo:Relaxation individual + AD,0.13614275325154293,Mirtazapine:Relaxationindividual+AD,Placebo:Relaxationindividual+AD,Mirtazapine:Relaxation individual + AD,13.614275325154303,1
Mirtazapine:Relaxation individual + AD,Relaxation individual + AD:TCAs,0.13384465999609288,Mirtazapine:Relaxationindividual+AD,Relaxationindividual+AD:TCAs,Mirtazapine:Relaxation individual + AD,13.384465999609297,2
Mirtazapine:Relaxation individual + AD,Mirtazapine:TCAs,0.12130923530598477,Mirtazapine:Relaxationindividual+AD,Mirtazapine:TCAs,Mirtazapine:Relaxation individual + AD,12.130923530598485,3
Mirtazapine:Relaxation individual + AD,Mirtazapine:Placebo,0.11072932473584135,Mirtazapine:Relaxationindividual+AD,Mirtazapine:Placebo,Mirtazapine:Relaxation individual + AD,11.072932473584142,4
Mirtazapine:Relaxation individual + AD,Mirtazapine:SSRIs,0.1003411968042619,Mirtazapine:Relaxationindividual+AD,Mirtazapine:SSRIs,Mirtazapine:Relaxation individual + AD,10.034119680426198,5
Mirtazapine:Relaxation individual + AD,Placebo:SSRIs,0.057572617419354634,Mirtazapine:Relaxationindividual+AD,Placebo:SSRIs,Mirtazapine:Relaxation individual + AD,5.757261741935467,6
Mirtazapine:Relaxation individual + AD,Behavioural therapies individual + AD:Relaxation individual + AD,0.04887771913512391,Mirtazapine:Relaxationindividual+AD,Behaviouraltherapiesindividual+AD:Relaxationindividual+AD,Mirtazapine:Relaxation individual + AD,4.8877719135123945,7
Mirtazapine:Relaxation individual + AD,Relaxation individual + AD:Relaxation individual + placebo,0.04622934911540684,Mirtazapine:Relaxationindividual+AD,Relaxationindividual+AD:Relaxationindividual+placebo,Mirtazapine:Relaxation individual + AD,4.622934911540686,8
Mirtazapine:Relaxation individual + AD,SSRIs:TCAs,0.038553019275486,Mirtazapine:Relaxationindividual+AD,SSRIs:TCAs,Mirtazapine:Relaxation individual + AD,3.855301927548603,9
Mirtazapine:Relaxation individual + AD,Mirtazapine:SNRIs,0.027193214271934392,Mirtazapine:Relaxationindividual+AD,Mirtazapine:SNRIs,Mirtazapine:Relaxation individual + AD,2.719321427193441,10
Mirtazapine:Relaxation individual + placebo,Placebo:Relaxation individual + placebo,0.13885513952133235,Mirtazapine:Relaxationindividual+placebo,Placebo:Relaxationindividual+placebo,Mirtazapine:Relaxation individual + placebo,13.88551395213324,1
Mirtazapine:Relaxation individual + placebo,Relaxation individual + placebo:TCAs,0.13528561355475593,Mirtazapine:Relaxationindividual+placebo,Relaxationindividual+placebo:TCAs,Mirtazapine:Relaxation individual + placebo,13.528561355475597,2
Mirtazapine:Relaxation individual + placebo,Mirtazapine:TCAs,0.121280602685908,Mirtazapine:Relaxationindividual+placebo,Mirtazapine:TCAs,Mirtazapine:Relaxation individual + placebo,12.128060268590803,3
Mirtazapine:Relaxation individual + placebo,Mirtazapine:Placebo,0.11075500899044995,Mirtazapine:Relaxationindividual+placebo,Mirtazapine:Placebo,Mirtazapine:Relaxation individual + placebo,11.075500899044997,4
Mirtazapine:Relaxation individual + placebo,Mirtazapine:SSRIs,0.10142674058438424,Mirtazapine:Relaxationindividual+placebo,Mirtazapine:SSRIs,Mirtazapine:Relaxation individual + placebo,10.142674058438425,5
Mirtazapine:Relaxation individual + placebo,Placebo:SSRIs,0.05843764192565989,Mirtazapine:Relaxationindividual+placebo,Placebo:SSRIs,Mirtazapine:Relaxation individual + placebo,5.84376419256599,6
Mirtazapine:Relaxation individual + placebo,Behavioural therapies individual + AD:Relaxation individual + placebo,0.047988437915238914,Mirtazapine:Relaxationindividual+placebo,Behaviouraltherapiesindividual+AD:Relaxationindividual+placebo,Mirtazapine:Relaxation individual + placebo,4.798843791523892,7
Mirtazapine:Relaxation individual + placebo,Relaxation individual + AD:Relaxation individual + placebo,0.04413272825546803,Mirtazapine:Relaxationindividual+placebo,Relaxationindividual+AD:Relaxationindividual+placebo,Mirtazapine:Relaxation individual + placebo,4.413272825546804,8
Mirtazapine:Relaxation individual + placebo,SSRIs:TCAs,0.038830122234012276,Mirtazapine:Relaxationindividual+placebo,SSRIs:TCAs,Mirtazapine:Relaxation individual + placebo,3.8830122234012285,9
Mirtazapine:Relaxation individual + placebo,Mirtazapine:SNRIs,0.0272844809292481,Mirtazapine:Relaxationindividual+placebo,Mirtazapine:SNRIs,Mirtazapine:Relaxation individual + placebo,2.7284480929248103,10
Mirtazapine:Self-help,Mirtazapine:SSRIs,0.11365641155599582,Mirtazapine:Self-help,Mirtazapine:SSRIs,Mirtazapine:Self-help,11.365641155599583,1
Mirtazapine:Self-help,Self-help:Waitlist,0.08150114669095812,Mirtazapine:Self-help,Self-help:Waitlist,Mirtazapine:Self-help,8.150114669095814,2
Mirtazapine:Self-help,Cognitive and cognitive behavioural therapies individual:Self-help,0.07349474487636552,Mirtazapine:Self-help,Cognitiveandcognitivebehaviouraltherapiesindividual:Self-help,Mirtazapine:Self-help,7.349474487636553,3
Mirtazapine:Self-help,Mirtazapine:TCAs,0.07020853829121931,Mirtazapine:Self-help,Mirtazapine:TCAs,Mirtazapine:Self-help,7.020853829121932,4
